age_months,age_years,word,sentiment
29.854822480954432,2.4879018734128695,happy,anticipation
29.854822480954432,2.4879018734128695,happy,joy
29.854822480954432,2.4879018734128695,happy,positive
29.854822480954432,2.4879018734128695,happy,trust
29.854822480954432,2.4879018734128695,sky,positive
29.854822480954432,2.4879018734128695,blue,sadness
29.854822480954432,2.4879018734128695,kiss,anticipation
29.854822480954432,2.4879018734128695,kiss,joy
29.854822480954432,2.4879018734128695,kiss,positive
29.854822480954432,2.4879018734128695,kiss,surprise
29.854822480954432,2.4879018734128695,lion,fear
29.854822480954432,2.4879018734128695,lion,positive
29.95338713320602,2.496115594433835,pick,positive
29.756257828702847,2.479688152391904,cry,negative
29.756257828702847,2.479688152391904,cry,sadness
29.95338713320602,2.496115594433835,pick,positive
29.756257828702847,2.479688152391904,happy,anticipation
29.756257828702847,2.479688152391904,happy,joy
29.756257828702847,2.479688152391904,happy,positive
29.756257828702847,2.479688152391904,happy,trust
29.526273640115814,2.4605228033429847,eat,positive
29.854822480954432,2.4879018734128695,baby,joy
29.854822480954432,2.4879018734128695,baby,positive
29.526273640115814,2.4605228033429847,eat,positive
29.756257828702847,2.479688152391904,happy,anticipation
29.756257828702847,2.479688152391904,happy,joy
29.756257828702847,2.479688152391904,happy,positive
29.756257828702847,2.479688152391904,happy,trust
29.32914433561264,2.4440953613010534,eat,positive
29.95338713320602,2.496115594433835,bug,disgust
29.95338713320602,2.496115594433835,bug,fear
29.95338713320602,2.496115594433835,bug,negative
29.526273640115814,2.4605228033429847,eat,positive
29.854822480954432,2.4879018734128695,boy,disgust
29.854822480954432,2.4879018734128695,boy,negative
29.854822480954432,2.4879018734128695,watch,anticipation
29.854822480954432,2.4879018734128695,watch,fear
29.854822480954432,2.4879018734128695,eat,positive
29.854822480954432,2.4879018734128695,dinner,positive
29.32914433561264,2.4440953613010534,eat,positive
29.756257828702847,2.479688152391904,happy,anticipation
29.756257828702847,2.479688152391904,happy,joy
29.756257828702847,2.479688152391904,happy,positive
29.756257828702847,2.479688152391904,happy,trust
29.000595494774018,2.416716291231168,board,anticipation
29.46056387194809,2.4550469893290074,thirsty,negative
29.756257828702847,2.479688152391904,happy,anticipation
29.756257828702847,2.479688152391904,happy,joy
29.756257828702847,2.479688152391904,happy,positive
29.756257828702847,2.479688152391904,happy,trust
29.65769317645126,2.4714744313709383,eat,positive
29.756257828702847,2.479688152391904,fell,negative
29.756257828702847,2.479688152391904,fell,sadness
29.854822480954432,2.4879018734128695,homework,fear
29.000595494774018,2.416716291231168,board,anticipation
29.000595494774018,2.416716291231168,teacher,positive
29.000595494774018,2.416716291231168,teacher,trust
30.13203556541202,2.511002963784335,full,positive
29.46056387194809,2.4550469893290074,cold,negative
29.95338713320602,2.496115594433835,lick,disgust
29.95338713320602,2.496115594433835,lick,negative
29.000595494774018,2.416716291231168,teacher,positive
29.000595494774018,2.416716291231168,teacher,trust
28.789092178484157,2.39909101487368,hurt,anger
28.789092178484157,2.39909101487368,hurt,fear
28.789092178484157,2.39909101487368,hurt,negative
28.789092178484157,2.39909101487368,hurt,sadness
30.13203556541202,2.511002963784335,good,anticipation
30.13203556541202,2.511002963784335,good,joy
30.13203556541202,2.511002963784335,good,positive
30.13203556541202,2.511002963784335,good,surprise
30.13203556541202,2.511002963784335,good,trust
29.46056387194809,2.4550469893290074,cold,negative
29.46056387194809,2.4550469893290074,cold,negative
29.756257828702847,2.479688152391904,doodle,negative
30.13203556541202,2.511002963784335,good,anticipation
30.13203556541202,2.511002963784335,good,joy
30.13203556541202,2.511002963784335,good,positive
30.13203556541202,2.511002963784335,good,surprise
30.13203556541202,2.511002963784335,good,trust
29.46056387194809,2.4550469893290074,cold,negative
29.230579683361054,2.435881640280088,information,positive
29.756257828702847,2.479688152391904,happy,anticipation
29.756257828702847,2.479688152391904,happy,joy
29.756257828702847,2.479688152391904,happy,positive
29.756257828702847,2.479688152391904,happy,trust
28.789092178484157,2.39909101487368,crying,negative
28.789092178484157,2.39909101487368,crying,sadness
29.756257828702847,2.479688152391904,mother,anticipation
29.756257828702847,2.479688152391904,mother,joy
29.756257828702847,2.479688152391904,mother,negative
29.756257828702847,2.479688152391904,mother,positive
29.756257828702847,2.479688152391904,mother,sadness
29.756257828702847,2.479688152391904,mother,trust
29.756257828702847,2.479688152391904,happy,anticipation
29.756257828702847,2.479688152391904,happy,joy
29.756257828702847,2.479688152391904,happy,positive
29.756257828702847,2.479688152391904,happy,trust
29.000595494774018,2.416716291231168,hungry,anticipation
29.000595494774018,2.416716291231168,hungry,negative
29.230579683361054,2.435881640280088,cry,negative
29.230579683361054,2.435881640280088,cry,sadness
30.329164869915193,2.527430405826266,broke,fear
30.329164869915193,2.527430405826266,broke,negative
30.329164869915193,2.527430405826266,broke,sadness
29.32914433561264,2.4440953613010534,happy,anticipation
29.32914433561264,2.4440953613010534,happy,joy
29.32914433561264,2.4440953613010534,happy,positive
29.32914433561264,2.4440953613010534,happy,trust
29.000595494774018,2.416716291231168,eat,positive
29.000595494774018,2.416716291231168,dinner,positive
29.46056387194809,2.4550469893290074,mother,anticipation
29.46056387194809,2.4550469893290074,mother,joy
29.46056387194809,2.4550469893290074,mother,negative
29.46056387194809,2.4550469893290074,mother,positive
29.46056387194809,2.4550469893290074,mother,sadness
29.46056387194809,2.4550469893290074,mother,trust
29.000595494774018,2.416716291231168,eat,positive
29.000595494774018,2.416716291231168,dinner,positive
29.756257828702847,2.479688152391904,happy,anticipation
29.756257828702847,2.479688152391904,happy,joy
29.756257828702847,2.479688152391904,happy,positive
29.756257828702847,2.479688152391904,happy,trust
29.230579683361054,2.435881640280088,quiet,positive
29.230579683361054,2.435881640280088,quiet,sadness
29.000595494774018,2.416716291231168,bite,negative
30.329164869915193,2.527430405826266,broke,fear
30.329164869915193,2.527430405826266,broke,negative
30.329164869915193,2.527430405826266,broke,sadness
30.13203556541202,2.511002963784335,broken,anger
30.13203556541202,2.511002963784335,broken,fear
30.13203556541202,2.511002963784335,broken,negative
30.13203556541202,2.511002963784335,broken,sadness
29.46056387194809,2.4550469893290074,baby,joy
29.46056387194809,2.4550469893290074,baby,positive
29.95338713320602,2.496115594433835,happen,anticipation
29.854822480954432,2.4879018734128695,baby,joy
29.854822480954432,2.4879018734128695,baby,positive
30.197745333579743,2.5164787777983118,broken,anger
30.197745333579743,2.5164787777983118,broken,fear
30.197745333579743,2.5164787777983118,broken,negative
30.197745333579743,2.5164787777983118,broken,sadness
30.13203556541202,2.511002963784335,broken,anger
30.13203556541202,2.511002963784335,broken,fear
30.13203556541202,2.511002963784335,broken,negative
30.13203556541202,2.511002963784335,broken,sadness
29.46056387194809,2.4550469893290074,baby,joy
29.46056387194809,2.4550469893290074,baby,positive
30.329164869915193,2.527430405826266,dinner,positive
29.46056387194809,2.4550469893290074,boy,disgust
29.46056387194809,2.4550469893290074,boy,negative
29.756257828702847,2.479688152391904,eat,positive
29.756257828702847,2.479688152391904,food,joy
29.756257828702847,2.479688152391904,food,positive
29.756257828702847,2.479688152391904,food,trust
30.197745333579743,2.5164787777983118,broke,fear
30.197745333579743,2.5164787777983118,broke,negative
30.197745333579743,2.5164787777983118,broke,sadness
30.13203556541202,2.511002963784335,broke,fear
30.13203556541202,2.511002963784335,broke,negative
30.13203556541202,2.511002963784335,broke,sadness
30.329164869915193,2.527430405826266,dinner,positive
30.329164869915193,2.527430405826266,pretty,anticipation
30.329164869915193,2.527430405826266,pretty,joy
30.329164869915193,2.527430405826266,pretty,positive
30.329164869915193,2.527430405826266,pretty,trust
30.13203556541202,2.511002963784335,show,trust
29.723402944618986,2.4769502453849155,fall,negative
29.723402944618986,2.4769502453849155,fall,sadness
30.13203556541202,2.511002963784335,show,trust
29.000595494774018,2.416716291231168,eat,positive
29.854822480954432,2.4879018734128695,desert,anger
29.854822480954432,2.4879018734128695,desert,disgust
29.854822480954432,2.4879018734128695,desert,fear
29.854822480954432,2.4879018734128695,desert,negative
29.854822480954432,2.4879018734128695,desert,sadness
28.789092178484157,2.39909101487368,surprise,fear
28.789092178484157,2.39909101487368,surprise,joy
28.789092178484157,2.39909101487368,surprise,positive
28.789092178484157,2.39909101487368,surprise,surprise
29.756257828702847,2.479688152391904,happy,anticipation
29.756257828702847,2.479688152391904,happy,joy
29.756257828702847,2.479688152391904,happy,positive
29.756257828702847,2.479688152391904,happy,trust
29.95338713320602,2.496115594433835,money,anger
29.95338713320602,2.496115594433835,money,anticipation
29.95338713320602,2.496115594433835,money,joy
29.95338713320602,2.496115594433835,money,positive
29.95338713320602,2.496115594433835,money,surprise
29.95338713320602,2.496115594433835,money,trust
30.197745333579743,2.5164787777983118,broken,anger
30.197745333579743,2.5164787777983118,broken,fear
30.197745333579743,2.5164787777983118,broken,negative
30.197745333579743,2.5164787777983118,broken,sadness
30.13203556541202,2.511002963784335,show,trust
30.329164869915193,2.527430405826266,carol,joy
30.329164869915193,2.527430405826266,carol,positive
30.329164869915193,2.527430405826266,carol,trust
29.230579683361054,2.435881640280088,bear,anger
29.230579683361054,2.435881640280088,bear,fear
30.13203556541202,2.511002963784335,show,trust
30.13203556541202,2.511002963784335,show,trust
30.329164869915193,2.527430405826266,broke,fear
30.329164869915193,2.527430405826266,broke,negative
30.329164869915193,2.527430405826266,broke,sadness
29.230579683361054,2.435881640280088,bear,anger
29.230579683361054,2.435881640280088,bear,fear
29.000595494774018,2.416716291231168,kind,joy
29.000595494774018,2.416716291231168,kind,positive
29.000595494774018,2.416716291231168,kind,trust
29.95338713320602,2.496115594433835,pay,anticipation
29.95338713320602,2.496115594433835,pay,joy
29.95338713320602,2.496115594433835,pay,positive
29.95338713320602,2.496115594433835,pay,trust
30.329164869915193,2.527430405826266,broke,fear
30.329164869915193,2.527430405826266,broke,negative
30.329164869915193,2.527430405826266,broke,sadness
29.65769317645126,2.4714744313709383,eat,positive
29.65769317645126,2.4714744313709383,eat,positive
29.756257828702847,2.479688152391904,happy,anticipation
29.756257828702847,2.479688152391904,happy,joy
29.756257828702847,2.479688152391904,happy,positive
29.756257828702847,2.479688152391904,happy,trust
29.230579683361054,2.435881640280088,white,anticipation
29.230579683361054,2.435881640280088,white,joy
29.230579683361054,2.435881640280088,white,positive
29.230579683361054,2.435881640280088,white,trust
29.230579683361054,2.435881640280088,bear,anger
29.230579683361054,2.435881640280088,bear,fear
29.756257828702847,2.479688152391904,food,joy
29.756257828702847,2.479688152391904,food,positive
29.756257828702847,2.479688152391904,food,trust
29.756257828702847,2.479688152391904,food,joy
29.756257828702847,2.479688152391904,food,positive
29.756257828702847,2.479688152391904,food,trust
29.65769317645126,2.4714744313709383,eat,positive
29.854822480954432,2.4879018734128695,silly,joy
29.854822480954432,2.4879018734128695,silly,negative
29.230579683361054,2.435881640280088,white,anticipation
29.230579683361054,2.435881640280088,white,joy
29.230579683361054,2.435881640280088,white,positive
29.230579683361054,2.435881640280088,white,trust
29.230579683361054,2.435881640280088,bear,anger
29.230579683361054,2.435881640280088,bear,fear
29.854822480954432,2.4879018734128695,eat,positive
29.65769317645126,2.4714744313709383,eat,positive
30.13203556541202,2.511002963784335,silly,joy
30.13203556541202,2.511002963784335,silly,negative
29.854822480954432,2.4879018734128695,boy,disgust
29.854822480954432,2.4879018734128695,boy,negative
29.854822480954432,2.4879018734128695,boy,disgust
29.854822480954432,2.4879018734128695,boy,negative
29.854822480954432,2.4879018734128695,nap,joy
29.854822480954432,2.4879018734128695,nap,positive
30.13203556541202,2.511002963784335,silly,joy
30.13203556541202,2.511002963784335,silly,negative
29.46056387194809,2.4550469893290074,muddy,disgust
29.46056387194809,2.4550469893290074,muddy,negative
29.854822480954432,2.4879018734128695,happy,anticipation
29.854822480954432,2.4879018734128695,happy,joy
29.854822480954432,2.4879018734128695,happy,positive
29.854822480954432,2.4879018734128695,happy,trust
30.197745333579743,2.5164787777983118,long,anticipation
30.197745333579743,2.5164787777983118,time,anticipation
29.46056387194809,2.4550469893290074,muddy,disgust
29.46056387194809,2.4550469893290074,muddy,negative
30.197745333579743,2.5164787777983118,white,anticipation
30.197745333579743,2.5164787777983118,white,joy
30.197745333579743,2.5164787777983118,white,positive
30.197745333579743,2.5164787777983118,white,trust
29.95338713320602,2.496115594433835,forward,positive
30.197745333579743,2.5164787777983118,white,anticipation
30.197745333579743,2.5164787777983118,white,joy
30.197745333579743,2.5164787777983118,white,positive
30.197745333579743,2.5164787777983118,white,trust
29.46056387194809,2.4550469893290074,muddy,disgust
29.46056387194809,2.4550469893290074,muddy,negative
29.854822480954432,2.4879018734128695,lion,fear
29.854822480954432,2.4879018734128695,lion,positive
29.854822480954432,2.4879018734128695,eat,positive
29.854822480954432,2.4879018734128695,dinner,positive
29.46056387194809,2.4550469893290074,muddy,disgust
29.46056387194809,2.4550469893290074,muddy,negative
29.65769317645126,2.4714744313709383,shell,anger
29.65769317645126,2.4714744313709383,shell,fear
29.65769317645126,2.4714744313709383,shell,negative
29.65769317645126,2.4714744313709383,shell,sadness
29.65769317645126,2.4714744313709383,shell,surprise
29.95338713320602,2.496115594433835,pay,anticipation
29.95338713320602,2.496115594433835,pay,joy
29.95338713320602,2.496115594433835,pay,positive
29.95338713320602,2.496115594433835,pay,trust
30.329164869915193,2.527430405826266,fall,negative
30.329164869915193,2.527430405826266,fall,sadness
29.854822480954432,2.4879018734128695,donkey,disgust
29.854822480954432,2.4879018734128695,donkey,negative
30.197745333579743,2.5164787777983118,white,anticipation
30.197745333579743,2.5164787777983118,white,joy
30.197745333579743,2.5164787777983118,white,positive
30.197745333579743,2.5164787777983118,white,trust
29.723402944618986,2.4769502453849155,lion,fear
29.723402944618986,2.4769502453849155,lion,positive
30.329164869915193,2.527430405826266,carol,joy
30.329164869915193,2.527430405826266,carol,positive
30.329164869915193,2.527430405826266,carol,trust
30.197745333579743,2.5164787777983118,white,anticipation
30.197745333579743,2.5164787777983118,white,joy
30.197745333579743,2.5164787777983118,white,positive
30.197745333579743,2.5164787777983118,white,trust
29.756257828702847,2.479688152391904,boy,disgust
29.756257828702847,2.479688152391904,boy,negative
29.756257828702847,2.479688152391904,fell,negative
29.756257828702847,2.479688152391904,fell,sadness
29.46056387194809,2.4550469893290074,letter,anticipation
30.197745333579743,2.5164787777983118,white,anticipation
30.197745333579743,2.5164787777983118,white,joy
30.197745333579743,2.5164787777983118,white,positive
30.197745333579743,2.5164787777983118,white,trust
29.95338713320602,2.496115594433835,dinner,positive
30.329164869915193,2.527430405826266,carol,joy
30.329164869915193,2.527430405826266,carol,positive
30.329164869915193,2.527430405826266,carol,trust
30.13203556541202,2.511002963784335,chocolate,anticipation
30.13203556541202,2.511002963784335,chocolate,joy
30.13203556541202,2.511002963784335,chocolate,positive
30.13203556541202,2.511002963784335,chocolate,trust
29.756257828702847,2.479688152391904,dinner,positive
29.756257828702847,2.479688152391904,boy,disgust
29.756257828702847,2.479688152391904,boy,negative
30.460584406250643,2.5383820338542202,dust,negative
30.13203556541202,2.511002963784335,chocolate,anticipation
30.13203556541202,2.511002963784335,chocolate,joy
30.13203556541202,2.511002963784335,chocolate,positive
30.13203556541202,2.511002963784335,chocolate,trust
29.46056387194809,2.4550469893290074,hit,anger
29.46056387194809,2.4550469893290074,hit,negative
30.13203556541202,2.511002963784335,chocolate,anticipation
30.13203556541202,2.511002963784335,chocolate,joy
30.13203556541202,2.511002963784335,chocolate,positive
30.13203556541202,2.511002963784335,chocolate,trust
29.46056387194809,2.4550469893290074,hit,anger
29.46056387194809,2.4550469893290074,hit,negative
29.95338713320602,2.496115594433835,lick,disgust
29.95338713320602,2.496115594433835,lick,negative
29.46056387194809,2.4550469893290074,hit,anger
29.46056387194809,2.4550469893290074,hit,negative
29.756257828702847,2.479688152391904,donkey,disgust
29.756257828702847,2.479688152391904,donkey,negative
29.854822480954432,2.4879018734128695,tree,anger
29.854822480954432,2.4879018734128695,tree,anticipation
29.854822480954432,2.4879018734128695,tree,disgust
29.854822480954432,2.4879018734128695,tree,joy
29.854822480954432,2.4879018734128695,tree,positive
29.854822480954432,2.4879018734128695,tree,surprise
29.854822480954432,2.4879018734128695,tree,trust
29.46056387194809,2.4550469893290074,pillow,positive
29.46056387194809,2.4550469893290074,pillow,positive
29.65769317645126,2.4714744313709383,enjoy,anticipation
29.65769317645126,2.4714744313709383,enjoy,joy
29.65769317645126,2.4714744313709383,enjoy,positive
29.65769317645126,2.4714744313709383,enjoy,trust
30.329164869915193,2.527430405826266,thorn,negative
29.95338713320602,2.496115594433835,good,anticipation
29.95338713320602,2.496115594433835,good,joy
29.95338713320602,2.496115594433835,good,positive
29.95338713320602,2.496115594433835,good,surprise
29.95338713320602,2.496115594433835,good,trust
29.95338713320602,2.496115594433835,fall,negative
29.95338713320602,2.496115594433835,fall,sadness
30.460584406250643,2.5383820338542202,present,anticipation
30.460584406250643,2.5383820338542202,present,joy
30.460584406250643,2.5383820338542202,present,positive
30.460584406250643,2.5383820338542202,present,surprise
30.460584406250643,2.5383820338542202,present,trust
29.756257828702847,2.479688152391904,happy,anticipation
29.756257828702847,2.479688152391904,happy,joy
29.756257828702847,2.479688152391904,happy,positive
29.756257828702847,2.479688152391904,happy,trust
30.460584406250643,2.5383820338542202,present,anticipation
30.460584406250643,2.5383820338542202,present,joy
30.460584406250643,2.5383820338542202,present,positive
30.460584406250643,2.5383820338542202,present,surprise
30.460584406250643,2.5383820338542202,present,trust
29.756257828702847,2.479688152391904,boy,disgust
29.756257828702847,2.479688152391904,boy,negative
29.756257828702847,2.479688152391904,happy,anticipation
29.756257828702847,2.479688152391904,happy,joy
29.756257828702847,2.479688152391904,happy,positive
29.756257828702847,2.479688152391904,happy,trust
30.329164869915193,2.527430405826266,eat,positive
29.854822480954432,2.4879018734128695,cream,anticipation
29.854822480954432,2.4879018734128695,cream,joy
29.854822480954432,2.4879018734128695,cream,positive
29.854822480954432,2.4879018734128695,cream,surprise
29.756257828702847,2.479688152391904,fun,anticipation
29.756257828702847,2.479688152391904,fun,joy
29.756257828702847,2.479688152391904,fun,positive
30.329164869915193,2.527430405826266,eat,positive
29.756257828702847,2.479688152391904,donkey,disgust
29.756257828702847,2.479688152391904,donkey,negative
29.46056387194809,2.4550469893290074,eat,positive
29.854822480954432,2.4879018734128695,kiss,anticipation
29.854822480954432,2.4879018734128695,kiss,joy
29.854822480954432,2.4879018734128695,kiss,positive
29.854822480954432,2.4879018734128695,kiss,surprise
30.329164869915193,2.527430405826266,eat,positive
29.95338713320602,2.496115594433835,doctor,positive
29.95338713320602,2.496115594433835,doctor,trust
29.46056387194809,2.4550469893290074,eat,positive
30.329164869915193,2.527430405826266,eat,positive
30.460584406250643,2.5383820338542202,show,trust
29.756257828702847,2.479688152391904,boy,disgust
29.756257828702847,2.479688152391904,boy,negative
29.756257828702847,2.479688152391904,fell,negative
29.756257828702847,2.479688152391904,fell,sadness
29.854822480954432,2.4879018734128695,boy,disgust
29.854822480954432,2.4879018734128695,boy,negative
29.854822480954432,2.4879018734128695,eat,positive
29.95338713320602,2.496115594433835,sticky,disgust
29.756257828702847,2.479688152391904,mother,anticipation
29.756257828702847,2.479688152391904,mother,joy
29.756257828702847,2.479688152391904,mother,negative
29.756257828702847,2.479688152391904,mother,positive
29.756257828702847,2.479688152391904,mother,sadness
29.756257828702847,2.479688152391904,mother,trust
29.756257828702847,2.479688152391904,food,joy
29.756257828702847,2.479688152391904,food,positive
29.756257828702847,2.479688152391904,food,trust
30.13203556541202,2.511002963784335,ready,anticipation
30.197745333579743,2.5164787777983118,fireman,trust
30.197745333579743,2.5164787777983118,fire,fear
29.756257828702847,2.479688152391904,donkey,disgust
29.756257828702847,2.479688152391904,donkey,negative
30.329164869915193,2.527430405826266,hiding,fear
29.46056387194809,2.4550469893290074,hungry,anticipation
29.46056387194809,2.4550469893290074,hungry,negative
29.46056387194809,2.4550469893290074,eat,positive
29.854822480954432,2.4879018734128695,baby,joy
29.854822480954432,2.4879018734128695,baby,positive
30.13203556541202,2.511002963784335,bite,negative
29.854822480954432,2.4879018734128695,mother,anticipation
29.854822480954432,2.4879018734128695,mother,joy
29.854822480954432,2.4879018734128695,mother,negative
29.854822480954432,2.4879018734128695,mother,positive
29.854822480954432,2.4879018734128695,mother,sadness
29.854822480954432,2.4879018734128695,mother,trust
30.329164869915193,2.527430405826266,hiding,fear
30.13203556541202,2.511002963784335,bite,negative
30.13203556541202,2.511002963784335,bite,negative
30.197745333579743,2.5164787777983118,happen,anticipation
30.329164869915193,2.527430405826266,hide,fear
30.13203556541202,2.511002963784335,watch,anticipation
30.13203556541202,2.511002963784335,watch,fear
30.13203556541202,2.511002963784335,bite,negative
30.329164869915193,2.527430405826266,hide,fear
29.854822480954432,2.4879018734128695,lion,fear
29.854822480954432,2.4879018734128695,lion,positive
30.59200394258609,2.5493336618821743,cream,anticipation
30.59200394258609,2.5493336618821743,cream,joy
30.59200394258609,2.5493336618821743,cream,positive
30.59200394258609,2.5493336618821743,cream,surprise
29.756257828702847,2.479688152391904,dance,joy
29.756257828702847,2.479688152391904,dance,positive
29.756257828702847,2.479688152391904,dance,trust
29.46056387194809,2.4550469893290074,chocolate,anticipation
29.46056387194809,2.4550469893290074,chocolate,joy
29.46056387194809,2.4550469893290074,chocolate,positive
29.46056387194809,2.4550469893290074,chocolate,trust
29.65769317645126,2.4714744313709383,quack,disgust
29.65769317645126,2.4714744313709383,quack,negative
29.65769317645126,2.4714744313709383,quack,disgust
29.65769317645126,2.4714744313709383,quack,negative
29.65769317645126,2.4714744313709383,quack,disgust
29.65769317645126,2.4714744313709383,quack,negative
